0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
-296.4347826,-1489.478261,-110.5217391,45.95652174,-451.8695652,-142,-1506,-1842,-538,-396,-784,-803,1106,-898,410,397,-49,321,839.1000355,1500.714207,241.8044485,210.7012102,487.2270696,360.4223368,1403.272727,-1257.818182,-278.1818182,-0.090909091,-41,235.2272727,1018,-1602,-678,-390,-749,-757,1854,-914,226,687,826,1401,1423.490588,1273.317642,354.353188,246.2987838,389.4987455,700.3989448,1480.545455,-1123.454545,-296.9090909,-9.363636364,-275.7727273,-304.6818182,778,-1518,-698,-647,-782,-876,2514,-754,110,499,334,301,1589.796442,1138.514343,375.0233932,281.867635,456.4373401,513.3553173,2305.333333,-1699,-461.3333333,60.66666667,46,330.0833333,1642,-2242,-858,-527,-999,-731,3278,-1330,-174,613,1643,1400,2337.376877,1709.778933,506.1159287,273.4213781,502.441373,564.9401148,3
-484.3157895,-546.2105263,-106.4210526,-48.31578947,-221.5263158,-136.5263158,-1118,-934,-482,-524,-982,-662,470,-290,242,540,326,614,637.5352209,569.1350779,233.1852663,262.0879724,400.0116446,439.746099,1350.222222,-944.6666667,-150.6666667,-87.16666667,-161.0555556,435.7222222,798,-1418,-638,-873,-666,-520,1850,-474,58,203,417,1130,1390.285183,968.0791979,252.6209281,250.6734263,375.0787325,617.2095358,1032.666667,-1054.666667,-246.8888889,-97.22222222,-148.7222222,-360.6666667,714,-1598,-810,-827,-1128,-935,1906,-518,-14,417,672,587,1076.979521,1088.809544,301.7408749,340.0748284,519.9536838,571.9405564,3092.095238,-1922.952381,-691.9047619,101.4285714,-369.2857143,512.2380952,1930,-2230,-1118,-320,-1193,-136,3734,-1394,-234,944,7,1441,3136.193538,1934.784595,738.3354509,326.8826788,543.1610741,687.2860013,3
-350.8571429,-1254.571429,-116.5714286,111.2857143,-599.2142857,194.4285714,-1298,-1802,-582,-285,-1205,-769,678,-734,262,650,59,1251,711.0021097,1290.818345,245.306805,279.5700781,724.2050321,630.2982287,934.3076923,-739.2307692,-20.15384615,161.2307692,379.6923077,197.7692308,414,-1098,-370,-285,-402,-1172,1446,-102,550,966,935,1229,983.9019651,803.8685312,292.9851663,368.5082193,579.1516342,739.1033549,646.9230769,-1331.846154,-299.8461538,-167.9230769,-440.8461538,-312.1538462,-406,-1714,-930,-605,-946,-1190,1698,-986,826,267,258,864,849.1583163,1350.638937,494.465679,318.2569112,587.0576567,636.8599653,2490.615385,-1377.692308,-397.6923077,-36.84615385,-479.3846154,688.6153846,1754,-1942,-1334,-1650,-1176,13,2794,-1050,-10,606,-58,1508,2507.877374,1404.837905,536.8572364,528.3871687,597.5139522,854.4697861,3
269.7777778,-891.5555556,-168,-31.27777778,-663.9444444,-104.8888889,-1298,-1190,-754,-341,-1351,-981,1806,-374,606,386,236,635,1006.617438,912.1016025,365.1173327,193.6392694,793.4685109,472.8159144,1974,-966.9411765,-280.3529412,-11.64705882,80.58823529,9.529411765,1594,-1426,-822,-283,-630,-946,2366,-562,182,551,647,1000,1988.764736,1003.166868,395.4378065,202.3302484,368.079595,590.1103586,1877.058824,-1346,-422.9411765,-134.3529412,-197.9411765,472.2352941,1422,-2226,-702,-612,-799,-905,2434,-650,22,208,430,1702,1898.952838,1428.831938,465.0882269,282.1486884,352.5592983,808.4687051,3052.588235,-1495.411765,-532.1176471,150.9411765,-306.5294118,393.2941176,2398,-2398,-1182,-846,-1217,-253,3730,-458,406,1645,404,1296,3072.665714,1583.142445,701.0071746,652.1355868,518.344934,575.8876524,3
-50.66666667,-1551.555556,-135.1111111,17.5,-506.9444444,-156.6666667,-1098,-1822,-454,-514,-971,-808,1094,-1130,226,676,205,936,709.7545742,1562.90968,258.2548268,330.7848411,631.519288,555.2109709,1620.588235,-1196.588235,-182.4705882,7.529411765,-26.70588235,-23.64705882,1086,-1942,-686,-357,-861,-1228,2078,-614,238,358,666,953,1642.803987,1228.38057,283.1125322,197.5633927,477.6129371,784.0200328,2003.411765,-1496.352941,-385.5294118,-272.9411765,-247.1764706,123.5294118,1362,-2590,-858,-1570,-766,-779,2678,-942,-122,501,456,1005,2048.684226,1568.789792,430.3085077,511.8083281,437.1284641,601.5796852,2915.411765,-2195.647059,-634.9411765,242.2352941,-298.0588235,335.9411765,1998,-2978,-1430,-504,-1064,-936,3518,-1222,70,1451,139,1372,2941.74566,2238.652588,747.1887705,571.4879444,433.8620681,592.6306756,3
-401.3043478,-1229.130435,-94.86956522,-26,-261.6521739,-120.3913043,-922,-1742,-510,-425,-1144,-798,586,-658,242,433,233,201,595.7903045,1263.855179,213.5541882,236.8373135,430.4935489,310.315898,1585.090909,-1437.454545,-222.5454545,88.36363636,-168.0454545,283.9090909,798,-1826,-642,-310,-971,-767,2178,-1058,134,405,547,1052,1621.282433,1451.51244,283.8277326,197.9113668,419.1819414,594.6899116,2041.454545,-1716,-464.9090909,-206,-272.5,-315.2727273,1342,-2370,-882,-1227,-839,-891,3042,-966,-2,500,312,620,2099.629318,1784.305212,521.5916201,502.8503302,426.6777046,500.1266203,3788.363636,-1469.818182,-773.0909091,267.7272727,-130.6363636,169.7272727,3354,-2178,-1350,-132,-1546,-573,4234,-938,-38,940,734,863,3796.246903,1498.736316,829.1996141,437.1919695,510.2528785,400.9885512,3
-639.7777778,-707.5555556,-62.44444444,145.1666667,-337.6666667,-92.05555556,-1442,-1162,-622,-263,-725,-794,142,-194,222,808,56,710,817.0877826,753.5943501,194.7545464,341.9128381,404.1968717,404.9755137,816.3529412,-534.7058824,-118.2352941,27.88235294,50.64705882,-93.47058824,490,-830,-554,-291,-558,-879,1310,6,314,445,423,605,842.0368862,589.0069409,261.2445327,177.1649281,284.116691,504.4717097,1795.176471,-1200.352941,-416.1176471,-136.5882353,-620.6470588,146,678,-1734,-846,-751,-1020,-496,2750,-694,14,398,-224,904,1916.419271,1233.408,477.0953783,268.6243824,670.766857,486.3886125,3103.647059,-2414.941176,-776.5882353,-5.882352941,-89.17647059,175.2941176,2570,-2746,-1042,-358,-733,-346,3602,-1906,-202,291,469,887,3117.78296,2422.932448,798.0660447,214.179419,333.4223607,348.3826497,3
-151.6470588,-978.7058824,-53.05882353,-95.76470588,-617.5882353,-112.8235294,-1250,-1458,-574,-509,-954,-721,1002,-502,366,634,-42,484,694.59239,1015.160492,257.8832385,282.5765903,653.5816705,315.8981593,1683.25,-1185,-101.75,-14.9375,-16.3125,95.5625,1358,-1546,-558,-536,-857,-1058,2106,-438,694,651,622,900,1695.821335,1214.619282,316.3890011,335.50978,390.2146044,589.3481038,1866,-2200.75,-546.75,-57.9375,-303.75,-135,1010,-2914,-1142,-1239,-1172,-644,3518,-1334,-246,1019,321,475,1971.241741,2241.274191,598.4630314,644.5080973,513.0510452,364.5634376,3821.764706,-1495.882353,-806.2352941,310.1176471,-218.7647059,225.6470588,3062,-2242,-1250,-148,-908,-428,4326,-750,-190,1275,489,764,3834.470068,1556.212068,853.8137281,517.6514839,430.2149258,409.7352086,3
-485.047619,-1133.428571,-126.952381,-17.66666667,-327.8095238,-91.23809524,-1250,-1786,-506,-586,-1148,-914,826,-674,94,368,279,620,740.7338703,1165.297346,209.7930954,303.4089649,525.516979,476.1761379,1230.4,-1280,-30.4,21.7,-47.85,157.35,550,-1750,-542,-667,-1210,-877,1770,-574,382,980,1001,1084,1266.210409,1307.205569,215.8165888,345.1657573,538.5596996,626.0100239,1440.2,-1595.6,-297,-316.9,-396.8,-121,374,-2450,-794,-1355,-871,-1024,2302,-978,66,237,188,943,1566.949903,1648.436593,381.6207542,522.210494,502.4898009,611.9058751,2738.952381,-1875.714286,-537.4285714,186.5714286,-114.7142857,244.6666667,2098,-2722,-894,-303,-696,-198,3326,-1382,226,710,467,947,2752.029243,1913.293695,603.2668209,330.0988308,343.755935,383.2498874,3
-991.5,-1645,-198.25,-45.3125,-290.5,-485.3125,-1922,-2218,-798,-531,-916,-1031,-310,-1178,194,611,265,116,1090.699775,1673.649904,359.1740525,328.9700784,493.2446148,577.3451632,1125.733333,-1429.2,-114.5333333,41.46666667,-276.4,210.2666667,350,-2198,-910,-443,-1387,-813,1606,-346,470,1185,866,835,1180.239863,1502.039059,355.3803596,467.7105943,758.9692133,582.8305643,1019.333333,-1818.533333,-368.9333333,-34.6,-293.3333333,-292.4,378,-2338,-790,-529,-1376,-826,2170,-1270,14,388,727,503,1127.235557,1843.943528,427.1951935,264.1091946,654.3311088,469.8497632,3176,-2372.75,-805.75,224.5,-87.5,366.3125,2302,-3198,-1738,-221,-1798,-1892,4978,-1814,582,1013,2887,1169,3226.12864,2390.838347,958.1534324,407.3495121,905.4223462,798.9175098,3
601.25,-1575,-182.25,7.875,-415.5,-210.75,-490,-1902,-594,-362,-905,-776,1862,-1294,334,673,48,581,913.8829247,1581.373454,324.8907509,253.5066567,519.5273092,399.9246804,1907.066667,-1486.266667,-310.2666667,-2.8,91.33333333,122.8,1434,-2266,-890,-544,-878,-745,2382,-742,722,684,799,1089,1920.796987,1528.282609,492.7698584,380.7284246,553.7363994,600.0601081,1559.066667,-2200.4,-466.5333333,-276.4,-360.0666667,-22.06666667,886,-2910,-954,-1326,-1435,-974,2202,-1578,186,718,761,1353,1601.36267,2230.369715,536.2206014,534.9327684,681.4550609,757.1720632,3092.352941,-1466.235294,-602.2352941,407.4117647,-276.8823529,288.4117647,2410,-2094,-1354,-513,-2207,-1540,3862,-478,726,1731,1152,1514,3110.372514,1524.170826,804.9495417,754.2400928,950.9967217,734.4545395,3
203.7777778,-668.4444444,-25.77777778,25,-466.5,-194.5555556,-930,-950,-374,-323,-921,-1005,1498,-22,418,434,119,393,803.1108959,702.4696118,231.533055,240.8046696,548.0529678,441.1600868,1717.529412,-697.2941176,-183.4117647,-113.1764706,-71.17647059,277,1010,-1210,-458,-671,-1264,-533,2214,-222,338,268,621,1197,1743.655187,741.4734139,288.1408969,290.1930392,502.1589858,617.9145667,2133.058824,-1630.941176,-583.6470588,-164.1176471,-467.2941176,-78.11764706,990,-2230,-1042,-913,-1050,-713,3134,-786,-110,929,74,700,2229.135892,1694.078337,626.7693074,554.4157497,586.8301688,386.098433,3519.2,-1929.2,-804.2,89.45,11.7,205.2,2902,-2518,-1162,-552,-1285,-421,4090,-934,226,1089,1571,1039,3529.630349,1951.473495,858.0382276,369.3653341,586.4301322,432.5410963,3
140.1176471,-1264.352941,-147.8823529,-167.1764706,-677.9411765,-298.2352941,-998,-1726,-598,-731,-1586,-898,1470,-494,438,393,-67,487,915.7540127,1308.438585,336.4929857,343.3658656,793.4857202,545.8145559,1620,-1387.5,-278.75,-46.75,-6.4375,-3.9375,1198,-1894,-698,-505,-722,-1164,1958,-794,294,544,589,741,1631.725467,1417.157719,374.7772672,266.0542708,435.5129878,637.1583889,2658.25,-2205.25,-713.75,-103.0625,-530.625,-110.5625,1306,-3242,-1754,-850,-1087,-661,3746,-1442,-190,434,486,830,2776.424319,2267.040361,834.2397737,364.4481273,732.6336056,478.071582,3873.777778,-2179.333333,-886.2222222,131.4444444,-56.83333333,274.1111111,3294,-2942,-1338,-291,-800,-686,4274,-1190,-266,1147,975,1091,3880.990767,2212.271332,917.1698013,441.448122,432.0095807,458.8340295,3
-335.1111111,-1379.333333,-124.8888889,-39.27777778,-365.6666667,-276.7777778,-1062,-1618,-518,-347,-675,-607,682,-882,254,581,96,-20,654.9317182,1393.816344,253.0006588,227.8016925,436.0995044,328.439915,1286.235294,-1238.705882,-174.7058824,64.94117647,12.47058824,-119.1764706,850,-1582,-662,-718,-870,-1164,1762,-670,218,965,740,783,1316.467376,1264.038812,335.6612438,425.2821901,448.9920738,653.3666658,2476.588235,-2396.823529,-545.7647059,-236.1764706,-566,101.4705882,1366,-2926,-1078,-1193,-1470,-1029,3582,-1266,242,837,236,780,2602.845547,2428.551008,660.7206404,562.40173,716.9324359,514.9356899,3915.473684,-2867.263158,-1108.315789,137.3157895,-76.47368421,284.2105263,3498,-3134,-1386,-230,-792,-575,4182,-2350,-398,576,1469,1128,3920.498438,2874.993712,1136.097383,248.7639972,453.3336752,513.8381887,3
360.2,-2062.2,-256.2,-20.25,24.5,40.2,-62,-2546,-638,-597,-714,-926,982,-1750,230,520,683,1483,459.8808541,2070.763917,360.0411088,288.0105033,403.95272,685.1561866,-290.6315789,-1056.315789,56.10526316,267.8421053,-197.0526316,501.3684211,-698,-2546,-422,-564,-1071,-740,766,634,662,1266,1188,1711,455.2281094,1327.851212,326.7559849,638.4463461,604.2807817,907.9296286,-270.8421053,-889.3684211,-192.5263158,-61.10526316,-219.7368421,-432.8421053,-874,-1214,-698,-426,-1281,-1218,406,-458,326,345,627,462,487.2597924,908.6877757,318.1323789,243.0021659,584.8407341,665.5055063,1538,-859.8,-171.8,-51.1,-268.35,384.7,586,-1450,-1002,-658,-1667,-253,2106,-174,794,374,254,1419,1589.817851,934.2860376,464.8982684,268.9535276,494.0481252,564.9838936,3
-535.3333333,-1042.222222,-75.77777778,-29.83333333,-215.5555556,-14.94444444,-1034,-1694,-422,-924,-565,-915,-10,-678,326,660,183,1290,618.8121237,1066.080881,206.6634408,356.9968098,317.0166487,558.263528,794,-1516.117647,-39.64705882,-27.58823529,-90.64705882,415.0588235,118,-2186,-706,-781,-959,-955,1354,-1110,522,561,1135,1116,855.5173186,1543.992761,315.6889758,333.1776597,573.1773671,763.404218,503.4117647,-1919.176471,-271.8823529,1.823529412,-151.1176471,-246.4117647,-466,-2278,-842,-783,-737,-1147,1250,-1202,1002,701,575,796,661.5619663,1935.19046,461.9470303,393.7481279,452.822196,572.5900392,1291.555556,-1519.111111,-195.1111111,174.1666667,-12.11111111,324.3888889,658,-2214,-926,-462,-1171,-567,1814,-978,350,776,1298,1344,1323.791357,1557.110287,406.571027,371.6174108,482.1177818,593.7954661,3
-28.31578947,-750.2105263,-125.1578947,-119,-423.8421053,-196.5263158,-1054,-1222,-686,-657,-1173,-951,1466,-434,314,429,413,136,663.288617,775.0698441,287.6646439,307.930016,612.2053749,354.781623,1811.777778,-866.2222222,-216.2222222,289.6111111,298.5,229,386,-1490,-762,-630,-1094,-417,2458,-214,226,876,1868,786,1892.638488,945.7030307,348.926608,448.0469345,936.263288,464.4327484,-452.2222222,-752.2222222,-104.4444444,-82.83333333,-32.94444444,265.3888889,-1438,-1330,-666,-832,-1403,-578,458,-78,894,398,2239,843,769.2319402,826.4152844,418.9940334,305.9078474,982.5998677,479.9839696,454,-746,-32,204.8333333,-180.9444444,129.4444444,-302,-1982,-1150,-682,-1378,-1027,1390,374,1314,1380,1395,900,627.8432218,960.6972005,569.1806977,539.469235,571.8446273,511.1451196,3
57.76470588,-882.4705882,-149.5294118,159.6470588,-250.7647059,-312.4117647,-826,-1422,-734,-271,-736,-1110,978,-474,214,735,63,402,522.3010176,916.0684536,309.7023239,285.4663883,342.2701891,460.6803792,1589.5,-364,-142.5,167.9375,-272.6875,444.8125,886,-938,-626,-1014,-821,-513,2778,190,342,1208,497,933,1656.20832,474.0400827,311.7563151,505.8214235,509.1387949,593.4075855,1737.5,-823.75,-485.75,-101.125,-38.375,-450.8125,1242,-1278,-898,-750,-703,-1400,2554,-310,114,622,783,522,1768.012443,857.8263227,558.5248428,326.5436418,385.6159035,681.5383793,2389.789474,-850.4210526,-331.4736842,7.631578947,-250,596.8421053,1670,-1294,-810,-1609,-1250,-276,3238,-530,270,752,265,1540,2420.191336,879.2928977,453.8181876,486.7780754,434.6345107,748.9109286,3
-974.7619048,-798.7619048,-9.428571429,-46.9047619,-191,-423.1904762,-1438,-1282,-482,-412,-893,-1334,14,-410,518,580,378,220,1061.059758,839.0576347,239.2388725,241.0630228,392.5384422,579.561123,799.4,-1349.6,-176.6,253.65,-237.3,531.65,78,-1774,-658,-669,-721,-268,1314,-786,334,1069,629,1214,871.7178443,1381.93227,294.5274181,555.1418287,419.6575985,623.2601784,518.8,-458.8,-123,-3.05,132.85,-404.1,-22,-822,-462,-367,-517,-1114,1138,-66,314,395,973,1303,626.5875837,521.1671517,223.3400994,185.2529352,420.4942925,826.9168036,1430.571429,-957.2380952,-269.2380952,39.80952381,-402.1428571,518.4285714,118,-2162,-1138,-1161,-2768,-830,2458,686,394,1274,1096,2382,1573.925938,1118.967296,468.319183,581.449011,961.9729973,1031.553313,3
-1008.444444,-421.3333333,-17.55555556,-2.222222222,-336,-363.6666667,-1610,-1322,-422,-530,-1215,-892,318,-150,610,767,276,289,1100.048686,492.3941511,235.4050882,319.6781367,507.3988131,454.2112822,1606.941176,-946.7058824,-199.8823529,-81.94117647,-570.9411765,629.7647059,90,-1366,-790,-1108,-1620,-221,2474,-358,338,450,843,1204,1785.380698,980.3289964,361.1696685,372.0268017,842.6890432,767.7419144,1779.176471,-1122,-350,0.411764706,96.94117647,-568.5882353,926,-2114,-1110,-595,-451,-2191,2526,-526,194,709,1112,1287,1833.060636,1198.815199,436.633377,339.5163515,407.0432843,1102.74145,2270,-774,-270.2,302.9,-100.65,651.2,1394,-2002,-942,-1031,-1429,-440,2914,106,654,1401,1373,2279,2298.603924,938.1159843,519.2802711,597.1792026,514.2363756,988.7915352,3
-611.6,-480.9333333,-3.333333333,-72.26666667,-366,-174.3333333,-1250,-834,-386,-755,-1301,-696,446,-86,354,329,420,366,811.0067817,532.7821318,215.4059733,289.2956965,653.4628783,339.2089818,1605.142857,-800.2857143,-112,-133.7142857,-487.7857143,894.7857143,530,-1366,-678,-1137,-1314,-469,2502,-186,350,758,439,1555,1705.009594,870.6132486,342.5676158,531.6384378,672.131099,1092.79553,1144.571429,-1276,-481.7142857,-198.7142857,353.4285714,-914.7142857,246,-2414,-1326,-885,-1458,-1665,2086,-202,266,730,1613,202,1260.758728,1423.23314,630.3355116,478.0056784,786.8889012,1110.114988,2227.647059,-909.5294118,-208.1176471,332.1176471,-165.3529412,444.2352941,1178,-2286,-1766,-529,-2230,-658,3290,1250,1182,1792,696,1690,2280.617099,1280.373567,694.5842599,787.6419013,751.7978843,881.3400893,3
1590.941176,-546.7058824,-252.1176471,-9.529411765,-645.7058824,-277.8823529,66,-906,-574,-548,-1404,-1331,2846,-134,198,719,-110,407,1817.84106,589.1603197,319.0401044,354.0759307,751.6128149,534.747439,3082.25,-153.25,-519.5,145.3125,142.375,303.0625,2478,-778,-1018,-302,-882,-1317,3514,406,-138,1021,1185,956,3095.176247,303.4468652,564.9088422,389.8986246,584.0509396,792.0079308,2423,-715.5,-608.75,-234.6875,-311.4375,-49.3125,1862,-1554,-918,-1014,-1367,-1518,3078,-94,-330,218,673,1657,2448.994896,842.4215097,630.3142074,396.2045715,621.0453385,969.0644006,1701.368421,-1292.526316,-387.6842105,119.4210526,390.2105263,567.7894737,310,-2242,-1282,-595,-755,-361,3578,-374,350,1136,2934,1558,1983.152355,1362.215765,535.038218,482.047115,1007.245436,790.76259,3
-470.6956522,-89.30434783,-43.56521739,21.43478261,-418.9565217,-281.2173913,-1618,-554,-374,-413,-949,-1061,962,358,526,451,248,517,967.0601798,241.1274244,233.3987072,206.0444232,532.6443466,485.8608675,1774.363636,-360.9090909,-162.5454545,-53.40909091,-115.2272727,394.3636364,1118,-714,-546,-356,-692,-939,2162,130,394,354,711,1642,1796.682094,432.8069063,271.0028514,196.9454239,454.2885046,859.104555,2248.727273,-1153.090909,-495.6363636,-274.7727273,-426.2272727,-210.3636364,1114,-2070,-1194,-752,-1051,-978,3594,-506,178,157,233,830,2411.985451,1224.493513,575.202415,362.8713145,590.8448881,546.9151505,3603.391304,-1022.521739,-674.173913,266.9565217,94.86956522,544.0869565,2942,-1958,-1046,-480,-831,-1945,4114,-394,-226,1264,3058,2157,3613.099621,1095.286264,706.6096641,463.4295594,787.5769114,1043.962893,3
152.9473684,-503.6842105,-52.52631579,22.63157895,-520.5789474,-52.10526316,-990,-846,-290,-572,-744,-791,1438,-214,230,411,-262,686,762.6550576,536.3084344,140.0413473,249.7164708,540.3759413,401.9566617,1605.777778,-536.4444444,-176.4444444,-3,28.83333333,37.38888889,1186,-870,-490,-413,-623,-668,1998,-186,134,592,697,735,1626.538929,564.5501651,255.4273108,241.0359586,382.1741168,427.8399883,2218,-797.3333333,-462.8888889,-230.3333333,-537,-127.1111111,1182,-1822,-958,-730,-1214,-839,3386,-270,-30,288,66,336,2345.163629,879.6193621,526.5117916,410.2485696,624.287238,367.1743455,4043.6,-1774.6,-878.2,-33.8,-130.2,372.25,3598,-2458,-1262,-1040,-1163,-593,4410,-1318,-538,842,663,1003,4049.243584,1802.013318,895.3850568,540.9096967,440.188028,602.6476168,3
683.7142857,-641.047619,-188.0952381,57.71428571,-559.2857143,-543.952381,-434,-1006,-534,-380,-1213,-1368,2474,-134,146,436,88,348,1191.015653,672.3543567,255.0656311,236.099051,697.7431305,685.8599399,3419,-313.8,-575.2,174.3,27.45,291.5,2782,-910,-1126,-524,-1201,-1031,3870,246,-86,1164,883,1437,3432.96455,494.7282082,620.3940683,490.5648785,578.3575451,840.0354754,2558.6,-954,-544.8,-292.6,-142.45,-102,1778,-1802,-1054,-1023,-1126,-785,3354,-198,14,869,588,949,2591.75539,1100.544229,597.7859149,536.7165919,479.911919,490.790383,2424,-1331.6,-315.4,371.1,302.9,570,1718,-2362,-938,-180,-251,-536,3554,-874,226,1351,1782,2687,2468.162555,1393.548277,428.2083605,531.6102896,686.8651978,925.5271471,3
238.7619048,-460.4761905,-122.1904762,-130.2380952,-322.5238095,-394.4285714,-350,-1274,-1046,-547,-1355,-861,1430,-30,426,174,149,276,597.8075817,552.5995709,335.7314687,238.2498688,521.4924097,491.9163208,1727.2,-932.2,-312,12.45,-241.3,663.95,1358,-1550,-782,-700,-709,-210,2274,-290,218,880,461,1407,1742.764471,977.9680976,399.5026909,359.5805195,366.1617129,812.811448,1867.4,-936,-431.8,-6.35,-0.05,-523.6,1166,-1470,-1106,-549,-1462,-1542,3154,-218,206,888,1503,578,1941.476345,985.2199754,559.0928367,328.5870509,805.9827231,770.0159739,4071.272727,-734,-856.9090909,282.7272727,-293.8181818,367.1363636,3338,-1238,-1146,-290,-1517,-202,4550,-378,-318,1149,179,1108,4081.423237,770.2766917,887.2181243,427.2777466,595.9990848,568.3012565,3
1111.894737,-1074,-209.3684211,42.42105263,-362.7368421,-233.4736842,354,-1706,-626,-394,-1030,-1302,2262,-394,190,1008,258,876,1241.240381,1116.928401,310.9547268,366.7094074,503.4310699,648.313683,2877.333333,-712.6666667,-347.5555556,229.4444444,-86.16666667,486.4444444,2362,-1310,-1054,-312,-973,-682,3326,-34,110,863,906,1241,2890.525289,812.7836941,488.5738884,378.4657624,557.464249,745.5864955,2634.666667,-612.8888889,-533.5555556,-187.3888889,-269.6111111,5.722222222,2038,-1634,-870,-1320,-842,-1034,3982,-90,-70,349,424,987,2684.099104,728.9898643,583.3973298,428.5110526,470.8064594,655.6061233,3408.736842,-1463.684211,-656.7368421,55.10526316,-118.1578947,113,2522,-1774,-1214,-480,-792,-1034,4230,-1058,366,542,1142,1242,3434.722114,1477.059597,739.473924,265.5408582,507.920373,482.5861799,3
970.2222222,-827.3333333,-151.7777778,-33.5,-422.5,-101.2777778,2,-1350,-514,-713,-1100,-896,2054,-454,214,557,281,490,1207.914088,878.2469913,248.0259843,296.4093453,544.5500181,430.4018148,2691.647059,-928.3529412,-484.3529412,65.76470588,27.11764706,-27,2298,-1342,-834,-261,-838,-1254,3094,-686,-178,547,675,1066,2701.943919,947.4623693,517.4091566,253.8427026,467.1906652,687.9314689,3197.529412,-1129.529412,-693.7647059,-186.8823529,-282.4705882,-157.0588235,2210,-1666,-1294,-739,-1004,-1395,4062,-458,-222,661,1826,2266,3248.902548,1161.214071,757.0632113,403.6669419,681.7063366,795.6134148,3015.111111,-841.7777778,-598.2222222,286.7777778,171.2777778,67.5,2394,-1894,-1154,-1048,-471,-399,3706,-270,-250,1412,2009,668,3036.003587,932.59995,652.740207,605.5440162,569.5029509,277.7239837,3
1799.6,-408.6,-312.4,-74.15,-474.25,-134.8,878,-650,-710,-452,-1369,-897,2878,-206,-78,288,-102,591,1919.039135,426.5930145,350.1599634,196.3065205,565.2928887,492.637595,3235.894737,-363.8947368,-575.8947368,73.68421053,-14.31578947,228.4736842,2570,-650,-1034,-404,-734,-1198,3686,46,-142,457,699,1225,3248.985169,423.0204673,614.0809136,239.1432075,512.0760634,801.1621493,2706.842105,-738.8421053,-573.7894737,-60.42105263,-104.4736842,3.789473684,2322,-1290,-794,-429,-1035,-971,3362,-162,-110,786,1072,1963,2723.570219,783.066442,593.4511021,288.6088229,498.8658189,730.3589601,3516.545455,-288.9090909,-664.3636364,345.5,-61.18181818,305.1818182,2902,-1066,-1398,-519,-1159,-752,4230,490,562,2809,1432,2051,3534.282748,517.7542415,794.6958252,731.6605957,618.2303925,750.8743388,3
674,-1534.666667,-192.4444444,-187.5,-319.1666667,-291.4444444,190,-2234,-814,-590,-1126,-856,1858,-1042,166,556,316,917,777.6251596,1569.580411,314.8227014,331.4774167,529.6689217,544.8047561,1981.294118,-1253.294118,-225.2941176,220.8823529,106.1176471,44.11764706,1450,-1854,-714,-860,-651,-1537,2422,-478,442,941,1029,1065,2001.285763,1313.982093,354.0717774,511.7952831,542.6835282,913.2688542,2169.764706,-1732.352941,-643.1764706,-379.5294118,-603.0588235,-374.2352941,734,-2774,-1238,-1071,-1387,-1239,3754,-1178,-222,101,542,837,2325.112066,1795.066245,702.4945468,520.99825,799.9459541,735.3475369,4675.894737,-1811.052632,-1148.105263,284.9473684,-263.1578947,510.6842105,4182,-2346,-1810,-279,-1026,-582,5002,-1286,-534,1304,497,1320,4682.706258,1828.54115,1186.431625,529.8742651,486.1883975,745.3760972,3
973.4666667,-599.6,-219.6,-20.8,-397.2,-151.4,-46,-1190,-574,-500,-1302,-874,1946,-214,242,468,146,655,1133.279254,646.7376593,298.6185973,286.8932438,570.2848411,489.3040636,2105.428571,-703.7142857,-200,9.142857143,109.6428571,232.3571429,1662,-1226,-550,-275,-535,-1044,2558,-130,282,643,886,1122,2118.732101,770.3012398,302.521782,243.2843721,489.6724124,836.1949106,1940,-1445.428571,-539.1428571,-224.8571429,-501.5,-324.3571429,1282,-1898,-1090,-872,-1480,-1380,3038,-846,78,310,272,405,2020.78952,1477.713871,611.4409211,401.2067511,748.5981661,632.176117,4328.75,-1281.5,-914.5,188.125,-443.5,413.8125,3526,-1762,-1290,-578,-1641,-5,4686,-878,-494,974,234,1475,4344.06906,1302.507582,942.2356393,379.0591972,726.7632008,650.3313098,3
1509.25,-906.25,-287.5,107.1875,-343.75,-94.8125,470,-1446,-630,-584,-897,-900,2298,-314,270,1486,567,987,1598.595634,955.7939108,361.38622,559.283526,502.4656705,562.4956111,2241.2,-335.3333333,-362.2666667,-105.1333333,55.33333333,-103.7333333,1842,-950,-646,-472,-743,-1177,2658,210,-30,734,578,1151,2254.753734,491.3195837,413.1385563,311.267195,338.3262725,918.5645323,2620.4,-1140.933333,-534.8,-260.4666667,-623.6,225.1333333,1862,-1798,-1054,-910,-1803,-317,4250,-322,-158,711,200,726,2710.041722,1219.906772,581.1232801,489.5627301,821.9326818,402.5320691,4444.222222,-301.5555556,-908,507.2777778,-27.16666667,152.8888889,3950,-1222,-1294,-147,-707,-270,4938,442,-406,1613,547,743,4453.034371,594.1541139,937.153373,693.442179,397.1374657,343.9536467,3
